family,scenario_base,scenario_name,traffic_profile_id,traffic_profile_name,settings_file,n_hosts,Scenario.endTime,Group.msgTtl_minutes,Events.nrof,Events1.interval,Events1.size,note
06_social,S6_FamilyGroups_SmallPersistent,S6_FamilyGroups_SmallPersistent__TP02_LowLoad,TP02,LowLoad,scenarios/corpus_v2/06_social/S6_FamilyGroups_SmallPersistent__TP02_LowLoad.settings,42,43200,21600,1,"300, 600","10k, 100k",
06_social,S6_FamilyGroups_SmallPersistent,S6_FamilyGroups_SmallPersistent__TP03_ManySmall,TP03,ManySmall,scenarios/corpus_v2/06_social/S6_FamilyGroups_SmallPersistent__TP03_ManySmall.settings,42,43200,7200,1,"10, 30","1k, 10k",
06_social,S6_FamilyGroups_SmallPersistent,S6_FamilyGroups_SmallPersistent__TP04_FewLarge,TP04,FewLarge,scenarios/corpus_v2/06_social/S6_FamilyGroups_SmallPersistent__TP04_FewLarge.settings,42,43200,14400,1,"180, 300","1M, 5M",
06_social,S6_FamilyGroups_SmallPersistent,S6_FamilyGroups_SmallPersistent__TP05_CriticalTTL,TP05,CriticalTTL,scenarios/corpus_v2/06_social/S6_FamilyGroups_SmallPersistent__TP05_CriticalTTL.settings,42,43200,5,1,"60, 120","10k, 100k",
06_social,S6_FamilyGroups_SmallPersistent,S6_FamilyGroups_SmallPersistent__TP06_OneToMany,TP06,OneToMany,scenarios/corpus_v2/06_social/S6_FamilyGroups_SmallPersistent__TP06_OneToMany.settings,42,43200,7200,1,"30, 60","10k, 100k",
06_social,S6_FamilyGroups_SmallPersistent,S6_FamilyGroups_SmallPersistent__TP07_BurstWindow,TP07,BurstWindow,scenarios/corpus_v2/06_social/S6_FamilyGroups_SmallPersistent__TP07_BurstWindow.settings,42,43200,7200,1,"5, 15",,
06_social,S6_FamilyGroups_SmallPersistent,S6_FamilyGroups_SmallPersistent__TP08_HubTarget,TP08,HubTarget,scenarios/corpus_v2/06_social/S6_FamilyGroups_SmallPersistent__TP08_HubTarget.settings,42,43200,7200,1,"30, 60",,
06_social,S6_FamilyGroups_SmallPersistent,S6_FamilyGroups_SmallPersistent__TP09_Bimodal,TP09,Bimodal,scenarios/corpus_v2/06_social/S6_FamilyGroups_SmallPersistent__TP09_Bimodal.settings,42,43200,7200,2,,,
06_social,S6_FamilyGroups_SmallPersistent,S6_FamilyGroups_SmallPersistent__TP10_Storm,TP10,Storm,scenarios/corpus_v2/06_social/S6_FamilyGroups_SmallPersistent__TP10_Storm.settings,42,43200,60,1,"5, 10","100k, 500k",
06_social,S6_FamilyGroups_SmallPersistent,S6_FamilyGroups_SmallPersistent__TP11_ManyToOne,TP11,ManyToOne,scenarios/corpus_v2/06_social/S6_FamilyGroups_SmallPersistent__TP11_ManyToOne.settings,42,43200,7200,1,"30, 60","10k, 100k",
06_social,S6_FamilyGroups_SmallPersistent,S6_FamilyGroups_SmallPersistent__TP12_GroupToGroup,TP12,GroupToGroup,scenarios/corpus_v2/06_social/S6_FamilyGroups_SmallPersistent__TP12_GroupToGroup.settings,42,43200,7200,1,"60, 120","50k, 150k",
07_traffic,T10_HighRateLowSpeed_Congestion,T10_HighRateLowSpeed_Congestion__TP01_Baseline,TP01,Baseline,scenarios/corpus_v2/07_traffic/T10_HighRateLowSpeed_Congestion__TP01_Baseline.settings,48,43200,7200,1,"60, 120","50k, 150k",
07_traffic,T10_HighRateLowSpeed_Congestion,T10_HighRateLowSpeed_Congestion__TP02_LowLoad,TP02,LowLoad,scenarios/corpus_v2/07_traffic/T10_HighRateLowSpeed_Congestion__TP02_LowLoad.settings,48,43200,21600,1,"300, 600","10k, 100k",
07_traffic,T10_HighRateLowSpeed_Congestion,T10_HighRateLowSpeed_Congestion__TP03_ManySmall,TP03,ManySmall,scenarios/corpus_v2/07_traffic/T10_HighRateLowSpeed_Congestion__TP03_ManySmall.settings,48,43200,7200,1,"10, 30","1k, 10k",
07_traffic,T10_HighRateLowSpeed_Congestion,T10_HighRateLowSpeed_Congestion__TP04_FewLarge,TP04,FewLarge,scenarios/corpus_v2/07_traffic/T10_HighRateLowSpeed_Congestion__TP04_FewLarge.settings,48,43200,14400,1,"180, 300","1M, 5M",
07_traffic,T10_HighRateLowSpeed_Congestion,T10_HighRateLowSpeed_Congestion__TP05_CriticalTTL,TP05,CriticalTTL,scenarios/corpus_v2/07_traffic/T10_HighRateLowSpeed_Congestion__TP05_CriticalTTL.settings,48,43200,5,1,"60, 120","10k, 100k",
07_traffic,T10_HighRateLowSpeed_Congestion,T10_HighRateLowSpeed_Congestion__TP06_OneToMany,TP06,OneToMany,scenarios/corpus_v2/07_traffic/T10_HighRateLowSpeed_Congestion__TP06_OneToMany.settings,48,43200,7200,1,"30, 60","10k, 100k",
07_traffic,T10_HighRateLowSpeed_Congestion,T10_HighRateLowSpeed_Congestion__TP07_BurstWindow,TP07,BurstWindow,scenarios/corpus_v2/07_traffic/T10_HighRateLowSpeed_Congestion__TP07_BurstWindow.settings,48,43200,7200,1,"5, 15",,
07_traffic,T10_HighRateLowSpeed_Congestion,T10_HighRateLowSpeed_Congestion__TP08_HubTarget,TP08,HubTarget,scenarios/corpus_v2/07_traffic/T10_HighRateLowSpeed_Congestion__TP08_HubTarget.settings,48,43200,7200,1,"30, 60",,
07_traffic,T10_HighRateLowSpeed_Congestion,T10_HighRateLowSpeed_Congestion__TP09_Bimodal,TP09,Bimodal,scenarios/corpus_v2/07_traffic/T10_HighRateLowSpeed_Congestion__TP09_Bimodal.settings,48,43200,7200,2,,,
07_traffic,T10_HighRateLowSpeed_Congestion,T10_HighRateLowSpeed_Congestion__TP10_Storm,TP10,Storm,scenarios/corpus_v2/07_traffic/T10_HighRateLowSpeed_Congestion__TP10_Storm.settings,48,43200,60,1,"5, 10","100k, 500k",
07_traffic,T10_HighRateLowSpeed_Congestion,T10_HighRateLowSpeed_Congestion__TP11_ManyToOne,TP11,ManyToOne,scenarios/corpus_v2/07_traffic/T10_HighRateLowSpeed_Congestion__TP11_ManyToOne.settings,48,43200,7200,1,"30, 60","10k, 100k",
07_traffic,T10_HighRateLowSpeed_Congestion,T10_HighRateLowSpeed_Congestion__TP12_GroupToGroup,TP12,GroupToGroup,scenarios/corpus_v2/07_traffic/T10_HighRateLowSpeed_Congestion__TP12_GroupToGroup.settings,48,43200,7200,1,"60, 120","50k, 150k",
07_traffic,T11_TTL_1min,T11_TTL_1min__TP01_Baseline,TP01,Baseline,scenarios/corpus_v2/07_traffic/T11_TTL_1min__TP01_Baseline.settings,30,43200,7200,1,"60, 120","50k, 150k",
07_traffic,T11_TTL_1min,T11_TTL_1min__TP02_LowLoad,TP02,LowLoad,scenarios/corpus_v2/07_traffic/T11_TTL_1min__TP02_LowLoad.settings,30,43200,21600,1,"300, 600","10k, 100k",
07_traffic,T11_TTL_1min,T11_TTL_1min__TP03_ManySmall,TP03,ManySmall,scenarios/corpus_v2/07_traffic/T11_TTL_1min__TP03_ManySmall.settings,30,43200,7200,1,"10, 30","1k, 10k",
07_traffic,T11_TTL_1min,T11_TTL_1min__TP04_FewLarge,TP04,FewLarge,scenarios/corpus_v2/07_traffic/T11_TTL_1min__TP04_FewLarge.settings,30,43200,14400,1,"180, 300","1M, 5M",
07_traffic,T11_TTL_1min,T11_TTL_1min__TP05_CriticalTTL,TP05,CriticalTTL,scenarios/corpus_v2/07_traffic/T11_TTL_1min__TP05_CriticalTTL.settings,30,43200,5,1,"60, 120","10k, 100k",
07_traffic,T11_TTL_1min,T11_TTL_1min__TP06_OneToMany,TP06,OneToMany,scenarios/corpus_v2/07_traffic/T11_TTL_1min__TP06_OneToMany.settings,30,43200,7200,1,"30, 60","10k, 100k",
07_traffic,T11_TTL_1min,T11_TTL_1min__TP07_BurstWindow,TP07,BurstWindow,scenarios/corpus_v2/07_traffic/T11_TTL_1min__TP07_BurstWindow.settings,30,43200,7200,1,"5, 15",,
07_traffic,T11_TTL_1min,T11_TTL_1min__TP08_HubTarget,TP08,HubTarget,scenarios/corpus_v2/07_traffic/T11_TTL_1min__TP08_HubTarget.settings,30,43200,7200,1,"30, 60",,
07_traffic,T11_TTL_1min,T11_TTL_1min__TP09_Bimodal,TP09,Bimodal,scenarios/corpus_v2/07_traffic/T11_TTL_1min__TP09_Bimodal.settings,30,43200,7200,2,,,
07_traffic,T11_TTL_1min,T11_TTL_1min__TP10_Storm,TP10,Storm,scenarios/corpus_v2/07_traffic/T11_TTL_1min__TP10_Storm.settings,30,43200,60,1,"5, 10","100k, 500k",
07_traffic,T11_TTL_1min,T11_TTL_1min__TP11_ManyToOne,TP11,ManyToOne,scenarios/corpus_v2/07_traffic/T11_TTL_1min__TP11_ManyToOne.settings,30,43200,7200,1,"30, 60","10k, 100k",
07_traffic,T11_TTL_1min,T11_TTL_1min__TP12_GroupToGroup,TP12,GroupToGroup,scenarios/corpus_v2/07_traffic/T11_TTL_1min__TP12_GroupToGroup.settings,30,43200,7200,1,"60, 120","50k, 150k",
07_traffic,T12_TTL_Infinite_Buffer200M,T12_TTL_Infinite_Buffer200M__TP01_Baseline,TP01,Baseline,scenarios/corpus_v2/07_traffic/T12_TTL_Infinite_Buffer200M__TP01_Baseline.settings,42,43200,7200,1,"60, 120","50k, 150k",
07_traffic,T12_TTL_Infinite_Buffer200M,T12_TTL_Infinite_Buffer200M__TP02_LowLoad,TP02,LowLoad,scenarios/corpus_v2/07_traffic/T12_TTL_Infinite_Buffer200M__TP02_LowLoad.settings,42,43200,21600,1,"300, 600","10k, 100k",
07_traffic,T12_TTL_Infinite_Buffer200M,T12_TTL_Infinite_Buffer200M__TP03_ManySmall,TP03,ManySmall,scenarios/corpus_v2/07_traffic/T12_TTL_Infinite_Buffer200M__TP03_ManySmall.settings,42,43200,7200,1,"10, 30","1k, 10k",
07_traffic,T12_TTL_Infinite_Buffer200M,T12_TTL_Infinite_Buffer200M__TP04_FewLarge,TP04,FewLarge,scenarios/corpus_v2/07_traffic/T12_TTL_Infinite_Buffer200M__TP04_FewLarge.settings,42,43200,14400,1,"180, 300","1M, 5M",
07_traffic,T12_TTL_Infinite_Buffer200M,T12_TTL_Infinite_Buffer200M__TP05_CriticalTTL,TP05,CriticalTTL,scenarios/corpus_v2/07_traffic/T12_TTL_Infinite_Buffer200M__TP05_CriticalTTL.settings,42,43200,5,1,"60, 120","10k, 100k",
07_traffic,T12_TTL_Infinite_Buffer200M,T12_TTL_Infinite_Buffer200M__TP06_OneToMany,TP06,OneToMany,scenarios/corpus_v2/07_traffic/T12_TTL_Infinite_Buffer200M__TP06_OneToMany.settings,42,43200,7200,1,"30, 60","10k, 100k",
07_traffic,T12_TTL_Infinite_Buffer200M,T12_TTL_Infinite_Buffer200M__TP07_BurstWindow,TP07,BurstWindow,scenarios/corpus_v2/07_traffic/T12_TTL_Infinite_Buffer200M__TP07_BurstWindow.settings,42,43200,7200,1,"5, 15",,
07_traffic,T12_TTL_Infinite_Buffer200M,T12_TTL_Infinite_Buffer200M__TP08_HubTarget,TP08,HubTarget,scenarios/corpus_v2/07_traffic/T12_TTL_Infinite_Buffer200M__TP08_HubTarget.settings,42,43200,7200,1,"30, 60",,
07_traffic,T12_TTL_Infinite_Buffer200M,T12_TTL_Infinite_Buffer200M__TP09_Bimodal,TP09,Bimodal,scenarios/corpus_v2/07_traffic/T12_TTL_Infinite_Buffer200M__TP09_Bimodal.settings,42,43200,7200,2,,,
07_traffic,T12_TTL_Infinite_Buffer200M,T12_TTL_Infinite_Buffer200M__TP10_Storm,TP10,Storm,scenarios/corpus_v2/07_traffic/T12_TTL_Infinite_Buffer200M__TP10_Storm.settings,42,43200,60,1,"5, 10","100k, 500k",
07_traffic,T12_TTL_Infinite_Buffer200M,T12_TTL_Infinite_Buffer200M__TP11_ManyToOne,TP11,ManyToOne,scenarios/corpus_v2/07_traffic/T12_TTL_Infinite_Buffer200M__TP11_ManyToOne.settings,42,43200,7200,1,"30, 60","10k, 100k",
07_traffic,T12_TTL_Infinite_Buffer200M,T12_TTL_Infinite_Buffer200M__TP12_GroupToGroup,TP12,GroupToGroup,scenarios/corpus_v2/07_traffic/T12_TTL_Infinite_Buffer200M__TP12_GroupToGroup.settings,42,43200,7200,1,"60, 120","50k, 150k",
07_traffic,T13_Buffer_256k,T13_Buffer_256k__TP01_Baseline,TP01,Baseline,scenarios/corpus_v2/07_traffic/T13_Buffer_256k__TP01_Baseline.settings,30,43200,7200,1,"60, 120","50k, 150k",
07_traffic,T13_Buffer_256k,T13_Buffer_256k__TP02_LowLoad,TP02,LowLoad,scenarios/corpus_v2/07_traffic/T13_Buffer_256k__TP02_LowLoad.settings,30,43200,21600,1,"300, 600","10k, 100k",
07_traffic,T13_Buffer_256k,T13_Buffer_256k__TP03_ManySmall,TP03,ManySmall,scenarios/corpus_v2/07_traffic/T13_Buffer_256k__TP03_ManySmall.settings,30,43200,7200,1,"10, 30","1k, 10k",
07_traffic,T13_Buffer_256k,T13_Buffer_256k__TP04_FewLarge,TP04,FewLarge,scenarios/corpus_v2/07_traffic/T13_Buffer_256k__TP04_FewLarge.settings,30,43200,14400,1,"180, 300","1M, 5M",
07_traffic,T13_Buffer_256k,T13_Buffer_256k__TP05_CriticalTTL,TP05,CriticalTTL,scenarios/corpus_v2/07_traffic/T13_Buffer_256k__TP05_CriticalTTL.settings,30,43200,5,1,"60, 120","10k, 100k",
07_traffic,T13_Buffer_256k,T13_Buffer_256k__TP06_OneToMany,TP06,OneToMany,scenarios/corpus_v2/07_traffic/T13_Buffer_256k__TP06_OneToMany.settings,30,43200,7200,1,"30, 60","10k, 100k",
07_traffic,T13_Buffer_256k,T13_Buffer_256k__TP07_BurstWindow,TP07,BurstWindow,scenarios/corpus_v2/07_traffic/T13_Buffer_256k__TP07_BurstWindow.settings,30,43200,7200,1,"5, 15",,
07_traffic,T13_Buffer_256k,T13_Buffer_256k__TP08_HubTarget,TP08,HubTarget,scenarios/corpus_v2/07_traffic/T13_Buffer_256k__TP08_HubTarget.settings,30,43200,7200,1,"30, 60",,
07_traffic,T13_Buffer_256k,T13_Buffer_256k__TP09_Bimodal,TP09,Bimodal,scenarios/corpus_v2/07_traffic/T13_Buffer_256k__TP09_Bimodal.settings,30,43200,7200,2,,,
07_traffic,T13_Buffer_256k,T13_Buffer_256k__TP10_Storm,TP10,Storm,scenarios/corpus_v2/07_traffic/T13_Buffer_256k__TP10_Storm.settings,30,43200,60,1,"5, 10","100k, 500k",
07_traffic,T13_Buffer_256k,T13_Buffer_256k__TP11_ManyToOne,TP11,ManyToOne,scenarios/corpus_v2/07_traffic/T13_Buffer_256k__TP11_ManyToOne.settings,30,43200,7200,1,"30, 60","10k, 100k",
07_traffic,T13_Buffer_256k,T13_Buffer_256k__TP12_GroupToGroup,TP12,GroupToGroup,scenarios/corpus_v2/07_traffic/T13_Buffer_256k__TP12_GroupToGroup.settings,30,43200,7200,1,"60, 120","50k, 150k",
07_traffic,T14_Buffer_200M,T14_Buffer_200M__TP01_Baseline,TP01,Baseline,scenarios/corpus_v2/07_traffic/T14_Buffer_200M__TP01_Baseline.settings,46,43200,7200,1,"60, 120","50k, 150k",
07_traffic,T14_Buffer_200M,T14_Buffer_200M__TP02_LowLoad,TP02,LowLoad,scenarios/corpus_v2/07_traffic/T14_Buffer_200M__TP02_LowLoad.settings,46,43200,21600,1,"300, 600","10k, 100k",
07_traffic,T14_Buffer_200M,T14_Buffer_200M__TP03_ManySmall,TP03,ManySmall,scenarios/corpus_v2/07_traffic/T14_Buffer_200M__TP03_ManySmall.settings,46,43200,7200,1,"10, 30","1k, 10k",
07_traffic,T14_Buffer_200M,T14_Buffer_200M__TP04_FewLarge,TP04,FewLarge,scenarios/corpus_v2/07_traffic/T14_Buffer_200M__TP04_FewLarge.settings,46,43200,14400,1,"180, 300","1M, 5M",
07_traffic,T14_Buffer_200M,T14_Buffer_200M__TP05_CriticalTTL,TP05,CriticalTTL,scenarios/corpus_v2/07_traffic/T14_Buffer_200M__TP05_CriticalTTL.settings,46,43200,5,1,"60, 120","10k, 100k",
07_traffic,T14_Buffer_200M,T14_Buffer_200M__TP06_OneToMany,TP06,OneToMany,scenarios/corpus_v2/07_traffic/T14_Buffer_200M__TP06_OneToMany.settings,46,43200,7200,1,"30, 60","10k, 100k",
07_traffic,T14_Buffer_200M,T14_Buffer_200M__TP07_BurstWindow,TP07,BurstWindow,scenarios/corpus_v2/07_traffic/T14_Buffer_200M__TP07_BurstWindow.settings,46,43200,7200,1,"5, 15",,
07_traffic,T14_Buffer_200M,T14_Buffer_200M__TP08_HubTarget,TP08,HubTarget,scenarios/corpus_v2/07_traffic/T14_Buffer_200M__TP08_HubTarget.settings,46,43200,7200,1,"30, 60",,
07_traffic,T14_Buffer_200M,T14_Buffer_200M__TP09_Bimodal,TP09,Bimodal,scenarios/corpus_v2/07_traffic/T14_Buffer_200M__TP09_Bimodal.settings,46,43200,7200,2,,,
07_traffic,T14_Buffer_200M,T14_Buffer_200M__TP10_Storm,TP10,Storm,scenarios/corpus_v2/07_traffic/T14_Buffer_200M__TP10_Storm.settings,46,43200,60,1,"5, 10","100k, 500k",
07_traffic,T14_Buffer_200M,T14_Buffer_200M__TP11_ManyToOne,TP11,ManyToOne,scenarios/corpus_v2/07_traffic/T14_Buffer_200M__TP11_ManyToOne.settings,46,43200,7200,1,"30, 60","10k, 100k",
07_traffic,T14_Buffer_200M,T14_Buffer_200M__TP12_GroupToGroup,TP12,GroupToGroup,scenarios/corpus_v2/07_traffic/T14_Buffer_200M__TP12_GroupToGroup.settings,46,43200,7200,1,"60, 120","50k, 150k",
07_traffic,T15_TransmitSpeed_256k,T15_TransmitSpeed_256k__TP01_Baseline,TP01,Baseline,scenarios/corpus_v2/07_traffic/T15_TransmitSpeed_256k__TP01_Baseline.settings,42,43200,7200,1,"60, 120","50k, 150k",
07_traffic,T15_TransmitSpeed_256k,T15_TransmitSpeed_256k__TP02_LowLoad,TP02,LowLoad,scenarios/corpus_v2/07_traffic/T15_TransmitSpeed_256k__TP02_LowLoad.settings,42,43200,21600,1,"300, 600","10k, 100k",
07_traffic,T15_TransmitSpeed_256k,T15_TransmitSpeed_256k__TP03_ManySmall,TP03,ManySmall,scenarios/corpus_v2/07_traffic/T15_TransmitSpeed_256k__TP03_ManySmall.settings,42,43200,7200,1,"10, 30","1k, 10k",
07_traffic,T15_TransmitSpeed_256k,T15_TransmitSpeed_256k__TP04_FewLarge,TP04,FewLarge,scenarios/corpus_v2/07_traffic/T15_TransmitSpeed_256k__TP04_FewLarge.settings,42,43200,14400,1,"180, 300","1M, 5M",
07_traffic,T15_TransmitSpeed_256k,T15_TransmitSpeed_256k__TP05_CriticalTTL,TP05,CriticalTTL,scenarios/corpus_v2/07_traffic/T15_TransmitSpeed_256k__TP05_CriticalTTL.settings,42,43200,5,1,"60, 120","10k, 100k",
07_traffic,T15_TransmitSpeed_256k,T15_TransmitSpeed_256k__TP06_OneToMany,TP06,OneToMany,scenarios/corpus_v2/07_traffic/T15_TransmitSpeed_256k__TP06_OneToMany.settings,42,43200,7200,1,"30, 60","10k, 100k",
07_traffic,T15_TransmitSpeed_256k,T15_TransmitSpeed_256k__TP07_BurstWindow,TP07,BurstWindow,scenarios/corpus_v2/07_traffic/T15_TransmitSpeed_256k__TP07_BurstWindow.settings,42,43200,7200,1,"5, 15",,
07_traffic,T15_TransmitSpeed_256k,T15_TransmitSpeed_256k__TP08_HubTarget,TP08,HubTarget,scenarios/corpus_v2/07_traffic/T15_TransmitSpeed_256k__TP08_HubTarget.settings,42,43200,7200,1,"30, 60",,
07_traffic,T15_TransmitSpeed_256k,T15_TransmitSpeed_256k__TP09_Bimodal,TP09,Bimodal,scenarios/corpus_v2/07_traffic/T15_TransmitSpeed_256k__TP09_Bimodal.settings,42,43200,7200,2,,,
07_traffic,T15_TransmitSpeed_256k,T15_TransmitSpeed_256k__TP10_Storm,TP10,Storm,scenarios/corpus_v2/07_traffic/T15_TransmitSpeed_256k__TP10_Storm.settings,42,43200,60,1,"5, 10","100k, 500k",
07_traffic,T15_TransmitSpeed_256k,T15_TransmitSpeed_256k__TP11_ManyToOne,TP11,ManyToOne,scenarios/corpus_v2/07_traffic/T15_TransmitSpeed_256k__TP11_ManyToOne.settings,42,43200,7200,1,"30, 60","10k, 100k",
07_traffic,T15_TransmitSpeed_256k,T15_TransmitSpeed_256k__TP12_GroupToGroup,TP12,GroupToGroup,scenarios/corpus_v2/07_traffic/T15_TransmitSpeed_256k__TP12_GroupToGroup.settings,42,43200,7200,1,"60, 120","50k, 150k",
07_traffic,T1_ManySmallMsgs_HighRate,T1_ManySmallMsgs_HighRate__TP01_Baseline,TP01,Baseline,scenarios/corpus_v2/07_traffic/T1_ManySmallMsgs_HighRate__TP01_Baseline.settings,36,43200,7200,1,"60, 120","50k, 150k",
07_traffic,T1_ManySmallMsgs_HighRate,T1_ManySmallMsgs_HighRate__TP02_LowLoad,TP02,LowLoad,scenarios/corpus_v2/07_traffic/T1_ManySmallMsgs_HighRate__TP02_LowLoad.settings,36,43200,21600,1,"300, 600","10k, 100k",
07_traffic,T1_ManySmallMsgs_HighRate,T1_ManySmallMsgs_HighRate__TP03_ManySmall,TP03,ManySmall,scenarios/corpus_v2/07_traffic/T1_ManySmallMsgs_HighRate__TP03_ManySmall.settings,36,43200,7200,1,"10, 30","1k, 10k",
07_traffic,T1_ManySmallMsgs_HighRate,T1_ManySmallMsgs_HighRate__TP04_FewLarge,TP04,FewLarge,scenarios/corpus_v2/07_traffic/T1_ManySmallMsgs_HighRate__TP04_FewLarge.settings,36,43200,14400,1,"180, 300","1M, 5M",
07_traffic,T1_ManySmallMsgs_HighRate,T1_ManySmallMsgs_HighRate__TP05_CriticalTTL,TP05,CriticalTTL,scenarios/corpus_v2/07_traffic/T1_ManySmallMsgs_HighRate__TP05_CriticalTTL.settings,36,43200,5,1,"60, 120","10k, 100k",
07_traffic,T1_ManySmallMsgs_HighRate,T1_ManySmallMsgs_HighRate__TP06_OneToMany,TP06,OneToMany,scenarios/corpus_v2/07_traffic/T1_ManySmallMsgs_HighRate__TP06_OneToMany.settings,36,43200,7200,1,"30, 60","10k, 100k",
07_traffic,T1_ManySmallMsgs_HighRate,T1_ManySmallMsgs_HighRate__TP07_BurstWindow,TP07,BurstWindow,scenarios/corpus_v2/07_traffic/T1_ManySmallMsgs_HighRate__TP07_BurstWindow.settings,36,43200,7200,1,"5, 15",,
07_traffic,T1_ManySmallMsgs_HighRate,T1_ManySmallMsgs_HighRate__TP08_HubTarget,TP08,HubTarget,scenarios/corpus_v2/07_traffic/T1_ManySmallMsgs_HighRate__TP08_HubTarget.settings,36,43200,7200,1,"30, 60",,
07_traffic,T1_ManySmallMsgs_HighRate,T1_ManySmallMsgs_HighRate__TP09_Bimodal,TP09,Bimodal,scenarios/corpus_v2/07_traffic/T1_ManySmallMsgs_HighRate__TP09_Bimodal.settings,36,43200,7200,2,,,
07_traffic,T1_ManySmallMsgs_HighRate,T1_ManySmallMsgs_HighRate__TP10_Storm,TP10,Storm,scenarios/corpus_v2/07_traffic/T1_ManySmallMsgs_HighRate__TP10_Storm.settings,36,43200,60,1,"5, 10","100k, 500k",
07_traffic,T1_ManySmallMsgs_HighRate,T1_ManySmallMsgs_HighRate__TP11_ManyToOne,TP11,ManyToOne,scenarios/corpus_v2/07_traffic/T1_ManySmallMsgs_HighRate__TP11_ManyToOne.settings,36,43200,7200,1,"30, 60","10k, 100k",
07_traffic,T1_ManySmallMsgs_HighRate,T1_ManySmallMsgs_HighRate__TP12_GroupToGroup,TP12,GroupToGroup,scenarios/corpus_v2/07_traffic/T1_ManySmallMsgs_HighRate__TP12_GroupToGroup.settings,36,43200,7200,1,"60, 120","50k, 150k",
07_traffic,T2_FewHugeMsgs_LowRate,T2_FewHugeMsgs_LowRate__TP01_Baseline,TP01,Baseline,scenarios/corpus_v2/07_traffic/T2_FewHugeMsgs_LowRate__TP01_Baseline.settings,45,43200,7200,1,"60, 120","50k, 150k",
07_traffic,T2_FewHugeMsgs_LowRate,T2_FewHugeMsgs_LowRate__TP02_LowLoad,TP02,LowLoad,scenarios/corpus_v2/07_traffic/T2_FewHugeMsgs_LowRate__TP02_LowLoad.settings,45,43200,21600,1,"300, 600","10k, 100k",
07_traffic,T2_FewHugeMsgs_LowRate,T2_FewHugeMsgs_LowRate__TP03_ManySmall,TP03,ManySmall,scenarios/corpus_v2/07_traffic/T2_FewHugeMsgs_LowRate__TP03_ManySmall.settings,45,43200,7200,1,"10, 30","1k, 10k",
07_traffic,T2_FewHugeMsgs_LowRate,T2_FewHugeMsgs_LowRate__TP04_FewLarge,TP04,FewLarge,scenarios/corpus_v2/07_traffic/T2_FewHugeMsgs_LowRate__TP04_FewLarge.settings,45,43200,14400,1,"180, 300","1M, 5M",
07_traffic,T2_FewHugeMsgs_LowRate,T2_FewHugeMsgs_LowRate__TP05_CriticalTTL,TP05,CriticalTTL,scenarios/corpus_v2/07_traffic/T2_FewHugeMsgs_LowRate__TP05_CriticalTTL.settings,45,43200,5,1,"60, 120","10k, 100k",
07_traffic,T2_FewHugeMsgs_LowRate,T2_FewHugeMsgs_LowRate__TP06_OneToMany,TP06,OneToMany,scenarios/corpus_v2/07_traffic/T2_FewHugeMsgs_LowRate__TP06_OneToMany.settings,45,43200,7200,1,"30, 60","10k, 100k",
07_traffic,T2_FewHugeMsgs_LowRate,T2_FewHugeMsgs_LowRate__TP07_BurstWindow,TP07,BurstWindow,scenarios/corpus_v2/07_traffic/T2_FewHugeMsgs_LowRate__TP07_BurstWindow.settings,45,43200,7200,1,"5, 15",,
07_traffic,T2_FewHugeMsgs_LowRate,T2_FewHugeMsgs_LowRate__TP08_HubTarget,TP08,HubTarget,scenarios/corpus_v2/07_traffic/T2_FewHugeMsgs_LowRate__TP08_HubTarget.settings,45,43200,7200,1,"30, 60",,
07_traffic,T2_FewHugeMsgs_LowRate,T2_FewHugeMsgs_LowRate__TP09_Bimodal,TP09,Bimodal,scenarios/corpus_v2/07_traffic/T2_FewHugeMsgs_LowRate__TP09_Bimodal.settings,45,43200,7200,2,,,
07_traffic,T2_FewHugeMsgs_LowRate,T2_FewHugeMsgs_LowRate__TP10_Storm,TP10,Storm,scenarios/corpus_v2/07_traffic/T2_FewHugeMsgs_LowRate__TP10_Storm.settings,45,43200,60,1,"5, 10","100k, 500k",
07_traffic,T2_FewHugeMsgs_LowRate,T2_FewHugeMsgs_LowRate__TP11_ManyToOne,TP11,ManyToOne,scenarios/corpus_v2/07_traffic/T2_FewHugeMsgs_LowRate__TP11_ManyToOne.settings,45,43200,7200,1,"30, 60","10k, 100k",
07_traffic,T2_FewHugeMsgs_LowRate,T2_FewHugeMsgs_LowRate__TP12_GroupToGroup,TP12,GroupToGroup,scenarios/corpus_v2/07_traffic/T2_FewHugeMsgs_LowRate__TP12_GroupToGroup.settings,45,43200,7200,1,"60, 120","50k, 150k",
07_traffic,T3_MixedBimodal_SmallAndLarge,T3_MixedBimodal_SmallAndLarge__TP01_Baseline,TP01,Baseline,scenarios/corpus_v2/07_traffic/T3_MixedBimodal_SmallAndLarge__TP01_Baseline.settings,45,43200,7200,1,"60, 120","50k, 150k",
07_traffic,T3_MixedBimodal_SmallAndLarge,T3_MixedBimodal_SmallAndLarge__TP02_LowLoad,TP02,LowLoad,scenarios/corpus_v2/07_traffic/T3_MixedBimodal_SmallAndLarge__TP02_LowLoad.settings,45,43200,21600,1,"300, 600","10k, 100k",
07_traffic,T3_MixedBimodal_SmallAndLarge,T3_MixedBimodal_SmallAndLarge__TP03_ManySmall,TP03,ManySmall,scenarios/corpus_v2/07_traffic/T3_MixedBimodal_SmallAndLarge__TP03_ManySmall.settings,45,43200,7200,1,"10, 30","1k, 10k",
