map_id,batch_target,source_type,anchor_id,archetype,generator_type,world_size_x,world_size_y,world_area,bbox_width,bbox_height,useful_area,useful_area_ratio,n_nodes,n_edges,total_road_length_m,road_density,avg_edge_length_m,median_edge_length_m,avg_degree,max_degree,dead_end_ratio,intersection_ratio,n_components,largest_component_ratio,bridge_edges_count,bridge_edges_ratio,articulation_points_count,articulation_points_ratio,graph_diameter_approx,avg_shortest_path_approx,circuity_approx,orientation_entropy,gridness_score,corridor_score,radial_score,partition_score,community_score,tree_like_score,supports_map_based,supports_route_movement_candidate,supports_cluster_overlay,supports_wdm_candidate,supports_bus_route_candidate,validation_status,feature_omissions,sampling_seed,validation_status_val,anchor_label,wkt_dir,roads_wkt,metadata_json,preview_png,generation_status
OSM_helsinki_disrupted_offset_w_1000m_1000m_0748,800,osm,helsinki_disrupted,industrial_disrupted,,1087,1065,1157655.0,1036.34,1014.5,1051362.51,0.9081829317497866,5613,6585,126548.76,0.0056882231752983,10.3839,6.0492,2.3463,5,0.1295,0.3645,1,1.0,1257,0.190888,1171,0.208623,1949.27,567.89,1.2896,4.964,0.3323,1.3585,0.5382,0.0,0.9283,0.4813,yes,yes,no,partial,no,PASS,,2022342176,PASS,Helsinki Kalasatama / Disrupted,batch_0800/wkt/map_0748,batch_0800/wkt/map_0748/roads.wkt,batch_0800/wkt/map_0748/metadata.json,previews/OSM_helsinki_disrupted_offset_w_1000m_1000m_0748.png,OK
OSM_helsinki_disrupted_offset_w_1000m_1000m_0876,1000,osm,helsinki_disrupted,industrial_disrupted,,1087,1065,1157655.0,1036.34,1014.5,1051362.51,0.9081829317497866,5613,6585,126548.76,0.0056882231752983,10.3839,6.0492,2.3463,5,0.1295,0.3645,1,1.0,1257,0.190888,1171,0.208623,1949.27,623.78,1.3292,4.964,0.3323,1.3585,0.5382,0.0,0.9283,0.4813,yes,yes,no,partial,no,PASS,,3837897984,PASS,Helsinki Kalasatama / Disrupted,batch_1000/wkt/map_0876,batch_1000/wkt/map_0876/roads.wkt,batch_1000/wkt/map_0876/metadata.json,previews/OSM_helsinki_disrupted_offset_w_1000m_1000m_0876.png,OK
OSM_helsinki_disrupted_offset_w_1000m_1000m_0985,1000,osm,helsinki_disrupted,industrial_disrupted,,1087,1065,1157655.0,1036.34,1014.5,1051362.51,0.9081829317497866,5613,6585,126548.76,0.0056882231752983,10.3839,6.0492,2.3463,5,0.1295,0.3645,1,1.0,1257,0.190888,1171,0.208623,1949.27,598.63,1.298,4.964,0.3323,1.3585,0.5382,0.0,0.9283,0.4813,yes,yes,no,partial,no,PASS,,1187792165,PASS,Helsinki Kalasatama / Disrupted,batch_1000/wkt/map_0985,batch_1000/wkt/map_0985/roads.wkt,batch_1000/wkt/map_0985/metadata.json,previews/OSM_helsinki_disrupted_offset_w_1000m_1000m_0985.png,OK
OSM_helsinki_disrupted_offset_w_1000m_1000m_1097,1200,osm,helsinki_disrupted,industrial_disrupted,,1087,1065,1157655.0,1036.34,1014.5,1051362.51,0.9081829317497866,5613,6585,126548.76,0.0056882231752983,10.3839,6.0492,2.3463,5,0.1295,0.3645,1,1.0,1257,0.190888,1171,0.208623,1949.27,635.62,1.3073,4.964,0.3323,1.3585,0.5382,0.0,0.9283,0.4813,yes,yes,no,partial,no,PASS,,634703401,PASS,Helsinki Kalasatama / Disrupted,batch_1200/wkt/map_1097,batch_1200/wkt/map_1097/roads.wkt,batch_1200/wkt/map_1097/metadata.json,previews/OSM_helsinki_disrupted_offset_w_1000m_1000m_1097.png,OK
OSM_helsinki_disrupted_offset_w_1000m_1500m_0089,100,osm,helsinki_disrupted,industrial_disrupted,,1073,1061,1138453.0,1022.68,1010.21,1033130.4,0.9074862144137872,5626,6717,131505.69,0.0059001118184062,10.6698,6.14,2.3878,5,0.1175,0.3733,1,1.0,1286,0.191455,1195,0.212407,2629.96,713.39,1.3126,4.6602,0.4642,1.2081,0.631,0.0,0.9235,0.4679,yes,yes,no,partial,no,PASS,,532793887,PASS,Helsinki Kalasatama / Disrupted,batch_0100/wkt/map_0089,batch_0100/wkt/map_0089/roads.wkt,batch_0100/wkt/map_0089/metadata.json,previews/OSM_helsinki_disrupted_offset_w_1000m_1500m_0089.png,OK
OSM_helsinki_disrupted_offset_w_1000m_1500m_0196,200,osm,helsinki_disrupted,industrial_disrupted,,1073,1061,1138453.0,1022.68,1010.21,1033130.4,0.9074862144137872,5626,6717,131505.69,0.0059001118184062,10.6698,6.14,2.3878,5,0.1175,0.3733,1,1.0,1286,0.191455,1195,0.212407,2629.96,701.12,1.3124,4.6602,0.4642,1.2081,0.631,0.0,0.9235,0.4679,yes,yes,no,partial,no,PASS,,1158202186,PASS,Helsinki Kalasatama / Disrupted,batch_0200/wkt/map_0196,batch_0200/wkt/map_0196/roads.wkt,batch_0200/wkt/map_0196/metadata.json,previews/OSM_helsinki_disrupted_offset_w_1000m_1500m_0196.png,SKIPPED_EXISTING_OK
OSM_helsinki_disrupted_offset_w_1000m_1500m_0310,400,osm,helsinki_disrupted,industrial_disrupted,,1073,1061,1138453.0,1022.68,1010.21,1033130.4,0.9074862144137872,5626,6717,131505.69,0.0059001118184062,10.6698,6.14,2.3878,5,0.1175,0.3733,1,1.0,1286,0.191455,1195,0.212407,2629.96,632.0,1.3417,4.6602,0.4642,1.2081,0.631,0.0,0.9235,0.4679,yes,yes,no,partial,no,PASS,,752562142,PASS,Helsinki Kalasatama / Disrupted,batch_0400/wkt/map_0310,batch_0400/wkt/map_0310/roads.wkt,batch_0400/wkt/map_0310/metadata.json,previews/OSM_helsinki_disrupted_offset_w_1000m_1500m_0310.png,OK
OSM_helsinki_disrupted_offset_w_1000m_1500m_0427,600,osm,helsinki_disrupted,industrial_disrupted,,1073,1061,1138453.0,1022.68,1010.21,1033130.4,0.9074862144137872,5626,6717,131505.69,0.0059001118184062,10.6698,6.14,2.3878,5,0.1175,0.3733,1,1.0,1286,0.191455,1195,0.212407,2629.96,641.13,1.3643,4.6602,0.4642,1.2081,0.631,0.0,0.9235,0.4679,yes,yes,no,partial,no,PASS,,3833342220,PASS,Helsinki Kalasatama / Disrupted,batch_0600/wkt/map_0427,batch_0600/wkt/map_0427/roads.wkt,batch_0600/wkt/map_0427/metadata.json,previews/OSM_helsinki_disrupted_offset_w_1000m_1500m_0427.png,OK
OSM_helsinki_disrupted_offset_w_1000m_1500m_0542,600,osm,helsinki_disrupted,industrial_disrupted,,1073,1061,1138453.0,1022.68,1010.21,1033130.4,0.9074862144137872,5626,6717,131505.69,0.0059001118184062,10.6698,6.14,2.3878,5,0.1175,0.3733,1,1.0,1286,0.191455,1195,0.212407,2629.96,694.5,1.3428,4.6602,0.4642,1.2081,0.631,0.0,0.9235,0.4679,yes,yes,no,partial,no,PASS,,2143109798,PASS,Helsinki Kalasatama / Disrupted,batch_0600/wkt/map_0542,batch_0600/wkt/map_0542/roads.wkt,batch_0600/wkt/map_0542/metadata.json,previews/OSM_helsinki_disrupted_offset_w_1000m_1500m_0542.png,OK
OSM_helsinki_disrupted_offset_w_1000m_1500m_0665,800,osm,helsinki_disrupted,industrial_disrupted,,1073,1061,1138453.0,1022.68,1010.21,1033130.4,0.9074862144137872,5626,6717,131505.69,0.0059001118184062,10.6698,6.14,2.3878,5,0.1175,0.3733,1,1.0,1286,0.191455,1195,0.212407,2629.96,660.51,1.3591,4.6602,0.4642,1.2081,0.631,0.0,0.9235,0.4679,yes,yes,no,partial,no,PASS,,193237271,PASS,Helsinki Kalasatama / Disrupted,batch_0800/wkt/map_0665,batch_0800/wkt/map_0665/roads.wkt,batch_0800/wkt/map_0665/metadata.json,previews/OSM_helsinki_disrupted_offset_w_1000m_1500m_0665.png,OK
OSM_helsinki_disrupted_offset_w_1000m_1500m_0777,800,osm,helsinki_disrupted,industrial_disrupted,,1073,1061,1138453.0,1022.68,1010.21,1033130.4,0.9074862144137872,5626,6717,131505.69,0.0059001118184062,10.6698,6.14,2.3878,5,0.1175,0.3733,1,1.0,1286,0.191455,1195,0.212407,2629.96,599.35,1.3383,4.6602,0.4642,1.2081,0.631,0.0,0.9235,0.4679,yes,yes,no,partial,no,PASS,,2342032064,PASS,Helsinki Kalasatama / Disrupted,batch_0800/wkt/map_0777,batch_0800/wkt/map_0777/roads.wkt,batch_0800/wkt/map_0777/metadata.json,previews/OSM_helsinki_disrupted_offset_w_1000m_1500m_0777.png,OK
OSM_helsinki_disrupted_offset_w_1000m_1500m_0898,1000,osm,helsinki_disrupted,industrial_disrupted,,1073,1061,1138453.0,1022.68,1010.21,1033130.4,0.9074862144137872,5626,6717,131505.69,0.0059001118184062,10.6698,6.14,2.3878,5,0.1175,0.3733,1,1.0,1286,0.191455,1195,0.212407,2629.96,662.97,1.3397,4.6602,0.4642,1.2081,0.631,0.0,0.9235,0.4679,yes,yes,no,partial,no,PASS,,1234771037,PASS,Helsinki Kalasatama / Disrupted,batch_1000/wkt/map_0898,batch_1000/wkt/map_0898/roads.wkt,batch_1000/wkt/map_0898/metadata.json,previews/OSM_helsinki_disrupted_offset_w_1000m_1500m_0898.png,OK
OSM_helsinki_disrupted_offset_w_1000m_1500m_1017,1200,osm,helsinki_disrupted,industrial_disrupted,,1073,1061,1138453.0,1022.68,1010.21,1033130.4,0.9074862144137872,5626,6717,131505.69,0.0059001118184062,10.6698,6.14,2.3878,5,0.1175,0.3733,1,1.0,1286,0.191455,1195,0.212407,2629.96,689.96,1.337,4.6602,0.4642,1.2081,0.631,0.0,0.9235,0.4679,yes,yes,no,partial,no,PASS,,1577320850,PASS,Helsinki Kalasatama / Disrupted,batch_1200/wkt/map_1017,batch_1200/wkt/map_1017/roads.wkt,batch_1200/wkt/map_1017/metadata.json,previews/OSM_helsinki_disrupted_offset_w_1000m_1500m_1017.png,OK
OSM_helsinki_disrupted_offset_w_1000m_1500m_1131,1200,osm,helsinki_disrupted,industrial_disrupted,,1073,1061,1138453.0,1022.68,1010.21,1033130.4,0.9074862144137872,5626,6717,131505.69,0.0059001118184062,10.6698,6.14,2.3878,5,0.1175,0.3733,1,1.0,1286,0.191455,1195,0.212407,2629.96,644.19,1.2997,4.6602,0.4642,1.2081,0.631,0.0,0.9235,0.4679,yes,yes,no,partial,no,PASS,,508029228,PASS,Helsinki Kalasatama / Disrupted,batch_1200/wkt/map_1131,batch_1200/wkt/map_1131/roads.wkt,batch_1200/wkt/map_1131/metadata.json,previews/OSM_helsinki_disrupted_offset_w_1000m_1500m_1131.png,OK
OSM_helsinki_disrupted_offset_w_1000m_200m_0005,100,osm,helsinki_disrupted,industrial_disrupted,,1059,1071,1134189.0,1008.33,1020.76,1029257.27,0.9074830329692628,4111,4855,111300.75,0.0042805916826913,12.2821,6.9735,2.362,6,0.0927,0.344,1,1.0,778,0.160247,726,0.176599,2330.06,692.48,1.4439,4.6744,0.3217,1.7309,0.5363,0.0,0.9182,0.4625,yes,yes,no,partial,no,PASS,,3326327043,PASS,Helsinki Kalasatama / Disrupted,batch_0100/wkt/map_0005,batch_0100/wkt/map_0005/roads.wkt,batch_0100/wkt/map_0005/metadata.json,previews/OSM_helsinki_disrupted_offset_w_1000m_200m_0005.png,OK
OSM_helsinki_disrupted_offset_w_1000m_200m_0115,200,osm,helsinki_disrupted,industrial_disrupted,,1059,1071,1134189.0,1008.33,1020.76,1029257.27,0.9074830329692628,4111,4855,111300.75,0.0042805916826913,12.2821,6.9735,2.362,6,0.0927,0.344,1,1.0,778,0.160247,726,0.176599,2330.06,637.77,1.5917,4.6744,0.3217,1.7309,0.5363,0.0,0.9182,0.4625,yes,yes,no,partial,no,PASS,,3074978416,PASS,Helsinki Kalasatama / Disrupted,batch_0200/wkt/map_0115,batch_0200/wkt/map_0115/roads.wkt,batch_0200/wkt/map_0115/metadata.json,previews/OSM_helsinki_disrupted_offset_w_1000m_200m_0115.png,OK
OSM_helsinki_disrupted_offset_w_1000m_200m_0225,400,osm,helsinki_disrupted,industrial_disrupted,,1059,1071,1134189.0,1008.33,1020.76,1029257.27,0.9074830329692628,4111,4855,111300.75,0.0042805916826913,12.2821,6.9735,2.362,6,0.0927,0.344,1,1.0,778,0.160247,726,0.176599,2330.06,613.01,1.4391,4.6744,0.3217,1.7309,0.5363,0.0,0.9182,0.4625,yes,yes,no,partial,no,PASS,,1184840449,PASS,Helsinki Kalasatama / Disrupted,batch_0400/wkt/map_0225,batch_0400/wkt/map_0225/roads.wkt,batch_0400/wkt/map_0225/metadata.json,previews/OSM_helsinki_disrupted_offset_w_1000m_200m_0225.png,SKIPPED_EXISTING_OK
OSM_helsinki_disrupted_offset_w_1000m_200m_0332,400,osm,helsinki_disrupted,industrial_disrupted,,1059,1071,1134189.0,1008.33,1020.76,1029257.27,0.9074830329692628,4111,4855,111300.75,0.0042805916826913,12.2821,6.9735,2.362,6,0.0927,0.344,1,1.0,778,0.160247,726,0.176599,2330.06,635.34,1.4596,4.6744,0.3217,1.7309,0.5363,0.0,0.9182,0.4625,yes,yes,no,partial,no,PASS,,3299349744,PASS,Helsinki Kalasatama / Disrupted,batch_0400/wkt/map_0332,batch_0400/wkt/map_0332/roads.wkt,batch_0400/wkt/map_0332/metadata.json,previews/OSM_helsinki_disrupted_offset_w_1000m_200m_0332.png,OK
OSM_helsinki_disrupted_offset_w_1000m_200m_0456,600,osm,helsinki_disrupted,industrial_disrupted,,1059,1071,1134189.0,1008.33,1020.76,1029257.27,0.9074830329692628,4111,4855,111300.75,0.0042805916826913,12.2821,6.9735,2.362,6,0.0927,0.344,1,1.0,778,0.160247,726,0.176599,2330.06,637.87,1.4568,4.6744,0.3217,1.7309,0.5363,0.0,0.9182,0.4625,yes,yes,no,partial,no,PASS,,1724739466,PASS,Helsinki Kalasatama / Disrupted,batch_0600/wkt/map_0456,batch_0600/wkt/map_0456/roads.wkt,batch_0600/wkt/map_0456/metadata.json,previews/OSM_helsinki_disrupted_offset_w_1000m_200m_0456.png,OK
OSM_helsinki_disrupted_offset_w_1000m_200m_0576,600,osm,helsinki_disrupted,industrial_disrupted,,1059,1071,1134189.0,1008.33,1020.76,1029257.27,0.9074830329692628,4111,4855,111300.75,0.0042805916826913,12.2821,6.9735,2.362,6,0.0927,0.344,1,1.0,778,0.160247,726,0.176599,2330.06,621.36,1.3843,4.6744,0.3217,1.7309,0.5363,0.0,0.9182,0.4625,yes,yes,no,partial,no,PASS,,1441130881,PASS,Helsinki Kalasatama / Disrupted,batch_0600/wkt/map_0576,batch_0600/wkt/map_0576/roads.wkt,batch_0600/wkt/map_0576/metadata.json,previews/OSM_helsinki_disrupted_offset_w_1000m_200m_0576.png,OK
OSM_helsinki_disrupted_offset_w_1000m_200m_0691,800,osm,helsinki_disrupted,industrial_disrupted,,1059,1071,1134189.0,1008.33,1020.76,1029257.27,0.9074830329692628,4111,4855,111300.75,0.0042805916826913,12.2821,6.9735,2.362,6,0.0927,0.344,1,1.0,778,0.160247,726,0.176599,2330.06,609.64,2.3344,4.6744,0.3217,1.7309,0.5363,0.0,0.9182,0.4625,yes,yes,no,partial,no,PASS,,2737041265,PASS,Helsinki Kalasatama / Disrupted,batch_0800/wkt/map_0691,batch_0800/wkt/map_0691/roads.wkt,batch_0800/wkt/map_0691/metadata.json,previews/OSM_helsinki_disrupted_offset_w_1000m_200m_0691.png,OK
OSM_helsinki_disrupted_offset_w_1000m_200m_0808,1000,osm,helsinki_disrupted,industrial_disrupted,,1059,1071,1134189.0,1008.33,1020.76,1029257.27,0.9074830329692628,4111,4855,111300.75,0.0042805916826913,12.2821,6.9735,2.362,6,0.0927,0.344,1,1.0,778,0.160247,726,0.176599,2330.06,594.05,1.3184,4.6744,0.3217,1.7309,0.5363,0.0,0.9182,0.4625,yes,yes,no,partial,no,PASS,,399322815,PASS,Helsinki Kalasatama / Disrupted,batch_1000/wkt/map_0808,batch_1000/wkt/map_0808/roads.wkt,batch_1000/wkt/map_0808/metadata.json,previews/OSM_helsinki_disrupted_offset_w_1000m_200m_0808.png,OK
OSM_helsinki_disrupted_offset_w_1000m_200m_0922,1000,osm,helsinki_disrupted,industrial_disrupted,,1059,1071,1134189.0,1008.33,1020.76,1029257.27,0.9074830329692628,4111,4855,111300.75,0.0042805916826913,12.2821,6.9735,2.362,6,0.0927,0.344,1,1.0,778,0.160247,726,0.176599,2330.06,571.46,1.4202,4.6744,0.3217,1.7309,0.5363,0.0,0.9182,0.4625,yes,yes,no,partial,no,PASS,,1069142591,PASS,Helsinki Kalasatama / Disrupted,batch_1000/wkt/map_0922,batch_1000/wkt/map_0922/roads.wkt,batch_1000/wkt/map_0922/metadata.json,previews/OSM_helsinki_disrupted_offset_w_1000m_200m_0922.png,OK
OSM_helsinki_disrupted_offset_w_1000m_200m_1045,1200,osm,helsinki_disrupted,industrial_disrupted,,1059,1071,1134189.0,1008.33,1020.76,1029257.27,0.9074830329692628,4111,4855,111300.75,0.0042805916826913,12.2821,6.9735,2.362,6,0.0927,0.344,1,1.0,778,0.160247,726,0.176599,2330.06,632.36,1.4369,4.6744,0.3217,1.7309,0.5363,0.0,0.9182,0.4625,yes,yes,no,partial,no,PASS,,4081023902,PASS,Helsinki Kalasatama / Disrupted,batch_1200/wkt/map_1045,batch_1200/wkt/map_1045/roads.wkt,batch_1200/wkt/map_1045/metadata.json,previews/OSM_helsinki_disrupted_offset_w_1000m_200m_1045.png,OK
OSM_helsinki_disrupted_offset_w_1000m_200m_1161,1200,osm,helsinki_disrupted,industrial_disrupted,,1059,1071,1134189.0,1008.33,1020.76,1029257.27,0.9074830329692628,4111,4855,111300.75,0.0042805916826913,12.2821,6.9735,2.362,6,0.0927,0.344,1,1.0,778,0.160247,726,0.176599,2330.06,658.32,1.4779,4.6744,0.3217,1.7309,0.5363,0.0,0.9182,0.4625,yes,yes,no,partial,no,PASS,,4238992048,PASS,Helsinki Kalasatama / Disrupted,batch_1200/wkt/map_1161,batch_1200/wkt/map_1161/roads.wkt,batch_1200/wkt/map_1161/metadata.json,previews/OSM_helsinki_disrupted_offset_w_1000m_200m_1161.png,OK
OSM_helsinki_disrupted_offset_w_1000m_500m_0031,100,osm,helsinki_disrupted,industrial_disrupted,,1101,1074,1182474.0,1050.55,1023.77,1075521.38,0.9095518189774856,4707,5506,113536.27,0.0046563391668654,11.1858,6.551,2.3395,5,0.0967,0.3355,1,1.0,883,0.160371,823,0.174846,2135.39,664.35,1.4251,4.7683,0.2613,1.5525,0.6572,0.0,0.9297,0.4687,yes,yes,no,partial,no,PASS,,1362137261,PASS,Helsinki Kalasatama / Disrupted,batch_0100/wkt/map_0031,batch_0100/wkt/map_0031/roads.wkt,batch_0100/wkt/map_0031/metadata.json,previews/OSM_helsinki_disrupted_offset_w_1000m_500m_0031.png,OK
OSM_helsinki_disrupted_offset_w_1000m_500m_0142,200,osm,helsinki_disrupted,industrial_disrupted,,1101,1074,1182474.0,1050.55,1023.77,1075521.38,0.9095518189774856,4707,5506,113536.27,0.0046563391668654,11.1858,6.551,2.3395,5,0.0967,0.3355,1,1.0,883,0.160371,823,0.174846,2135.39,724.09,1.3468,4.7683,0.2613,1.5525,0.6572,0.0,0.9297,0.4687,yes,yes,no,partial,no,PASS,,4252542621,PASS,Helsinki Kalasatama / Disrupted,batch_0200/wkt/map_0142,batch_0200/wkt/map_0142/roads.wkt,batch_0200/wkt/map_0142/metadata.json,previews/OSM_helsinki_disrupted_offset_w_1000m_500m_0142.png,OK
OSM_helsinki_disrupted_offset_w_1000m_500m_0253,400,osm,helsinki_disrupted,industrial_disrupted,,1101,1074,1182474.0,1050.55,1023.77,1075521.38,0.9095518189774856,4707,5506,113536.27,0.0046563391668654,11.1858,6.551,2.3395,5,0.0967,0.3355,1,1.0,883,0.160371,823,0.174846,2135.39,737.63,1.4217,4.7683,0.2613,1.5525,0.6572,0.0,0.9297,0.4687,yes,yes,no,partial,no,PASS,,420561052,PASS,Helsinki Kalasatama / Disrupted,batch_0400/wkt/map_0253,batch_0400/wkt/map_0253/roads.wkt,batch_0400/wkt/map_0253/metadata.json,previews/OSM_helsinki_disrupted_offset_w_1000m_500m_0253.png,SKIPPED_EXISTING_OK
OSM_helsinki_disrupted_offset_w_1000m_500m_0358,400,osm,helsinki_disrupted,industrial_disrupted,,1101,1074,1182474.0,1050.55,1023.77,1075521.38,0.9095518189774856,4707,5506,113536.27,0.0046563391668654,11.1858,6.551,2.3395,5,0.0967,0.3355,1,1.0,883,0.160371,823,0.174846,2135.39,680.38,1.3634,4.7683,0.2613,1.5525,0.6572,0.0,0.9297,0.4687,yes,yes,no,partial,no,PASS,,4101376194,PASS,Helsinki Kalasatama / Disrupted,batch_0400/wkt/map_0358,batch_0400/wkt/map_0358/roads.wkt,batch_0400/wkt/map_0358/metadata.json,previews/OSM_helsinki_disrupted_offset_w_1000m_500m_0358.png,OK
OSM_helsinki_disrupted_offset_w_1000m_500m_0486,600,osm,helsinki_disrupted,industrial_disrupted,,1101,1074,1182474.0,1050.55,1023.77,1075521.38,0.9095518189774856,4707,5506,113536.27,0.0046563391668654,11.1858,6.551,2.3395,5,0.0967,0.3355,1,1.0,883,0.160371,823,0.174846,2135.39,708.61,1.4068,4.7683,0.2613,1.5525,0.6572,0.0,0.9297,0.4687,yes,yes,no,partial,no,PASS,,237821193,PASS,Helsinki Kalasatama / Disrupted,batch_0600/wkt/map_0486,batch_0600/wkt/map_0486/roads.wkt,batch_0600/wkt/map_0486/metadata.json,previews/OSM_helsinki_disrupted_offset_w_1000m_500m_0486.png,OK
OSM_helsinki_disrupted_offset_w_1000m_500m_0603,800,osm,helsinki_disrupted,industrial_disrupted,,1101,1074,1182474.0,1050.55,1023.77,1075521.38,0.9095518189774856,4707,5506,113536.27,0.0046563391668654,11.1858,6.551,2.3395,5,0.0967,0.3355,1,1.0,883,0.160371,823,0.174846,2135.39,724.5,1.4721,4.7683,0.2613,1.5525,0.6572,0.0,0.9297,0.4687,yes,yes,no,partial,no,PASS,,2490165493,PASS,Helsinki Kalasatama / Disrupted,batch_0800/wkt/map_0603,batch_0800/wkt/map_0603/roads.wkt,batch_0800/wkt/map_0603/metadata.json,previews/OSM_helsinki_disrupted_offset_w_1000m_500m_0603.png,OK
OSM_helsinki_disrupted_offset_w_1000m_500m_0715,800,osm,helsinki_disrupted,industrial_disrupted,,1101,1074,1182474.0,1050.55,1023.77,1075521.38,0.9095518189774856,4707,5506,113536.27,0.0046563391668654,11.1858,6.551,2.3395,5,0.0967,0.3355,1,1.0,883,0.160371,823,0.174846,2135.39,731.15,1.4045,4.7683,0.2613,1.5525,0.6572,0.0,0.9297,0.4687,yes,yes,no,partial,no,PASS,,899896570,PASS,Helsinki Kalasatama / Disrupted,batch_0800/wkt/map_0715,batch_0800/wkt/map_0715/roads.wkt,batch_0800/wkt/map_0715/metadata.json,previews/OSM_helsinki_disrupted_offset_w_1000m_500m_0715.png,OK
OSM_helsinki_disrupted_offset_w_1000m_500m_0838,1000,osm,helsinki_disrupted,industrial_disrupted,,1101,1074,1182474.0,1050.55,1023.77,1075521.38,0.9095518189774856,4707,5506,113536.27,0.0046563391668654,11.1858,6.551,2.3395,5,0.0967,0.3355,1,1.0,883,0.160371,823,0.174846,2135.39,749.56,1.3747,4.7683,0.2613,1.5525,0.6572,0.0,0.9297,0.4687,yes,yes,no,partial,no,PASS,,4219517347,PASS,Helsinki Kalasatama / Disrupted,batch_1000/wkt/map_0838,batch_1000/wkt/map_0838/roads.wkt,batch_1000/wkt/map_0838/metadata.json,previews/OSM_helsinki_disrupted_offset_w_1000m_500m_0838.png,OK
OSM_helsinki_disrupted_offset_w_1000m_500m_0954,1000,osm,helsinki_disrupted,industrial_disrupted,,1101,1074,1182474.0,1050.55,1023.77,1075521.38,0.9095518189774856,4707,5506,113536.27,0.0046563391668654,11.1858,6.551,2.3395,5,0.0967,0.3355,1,1.0,883,0.160371,823,0.174846,2135.39,735.57,1.4856,4.7683,0.2613,1.5525,0.6572,0.0,0.9297,0.4687,yes,yes,no,partial,no,PASS,,855873116,PASS,Helsinki Kalasatama / Disrupted,batch_1000/wkt/map_0954,batch_1000/wkt/map_0954/roads.wkt,batch_1000/wkt/map_0954/metadata.json,previews/OSM_helsinki_disrupted_offset_w_1000m_500m_0954.png,OK
OSM_helsinki_disrupted_offset_w_1000m_500m_1072,1200,osm,helsinki_disrupted,industrial_disrupted,,1101,1074,1182474.0,1050.55,1023.77,1075521.38,0.9095518189774856,4707,5506,113536.27,0.0046563391668654,11.1858,6.551,2.3395,5,0.0967,0.3355,1,1.0,883,0.160371,823,0.174846,2135.39,775.05,1.4691,4.7683,0.2613,1.5525,0.6572,0.0,0.9297,0.4687,yes,yes,no,partial,no,PASS,,93037660,PASS,Helsinki Kalasatama / Disrupted,batch_1200/wkt/map_1072,batch_1200/wkt/map_1072/roads.wkt,batch_1200/wkt/map_1072/metadata.json,previews/OSM_helsinki_disrupted_offset_w_1000m_500m_1072.png,OK
OSM_helsinki_disrupted_offset_w_1000m_500m_1198,1200,osm,helsinki_disrupted,industrial_disrupted,,1101,1074,1182474.0,1050.55,1023.77,1075521.38,0.9095518189774856,4707,5506,113536.27,0.0046563391668654,11.1858,6.551,2.3395,5,0.0967,0.3355,1,1.0,883,0.160371,823,0.174846,2135.39,674.76,1.3915,4.7683,0.2613,1.5525,0.6572,0.0,0.9297,0.4687,yes,yes,no,partial,no,PASS,,1521738299,PASS,Helsinki Kalasatama / Disrupted,batch_1200/wkt/map_1198,batch_1200/wkt/map_1198/roads.wkt,batch_1200/wkt/map_1198/metadata.json,previews/OSM_helsinki_disrupted_offset_w_1000m_500m_1198.png,OK
OSM_helsinki_downtown_exact_1000m_0m_0006,100,osm,helsinki_downtown,dense_urban_irregular,,1073,1033,1108409.0,1022.24,982.19,1004033.69,0.9058332150149564,881,922,14027.38,0.0008318229101351,12.0926,7.144,2.0931,5,0.0182,0.084,1,1.0,169,0.183297,169,0.191827,2295.65,648.76,1.358,4.6013,0.4181,1.6074,0.5084,0.0,0.9046,0.4859,yes,yes,partial,yes,no,PASS,,3751819965,PASS,Helsinki Downtown,batch_0100/wkt/map_0006,batch_0100/wkt/map_0006/roads.wkt,batch_0100/wkt/map_0006/metadata.json,previews/OSM_helsinki_downtown_exact_1000m_0m_0006.png,OK
OSM_helsinki_downtown_exact_1000m_0m_0117,200,osm,helsinki_downtown,dense_urban_irregular,,1073,1033,1108409.0,1022.24,982.19,1004033.69,0.9058332150149564,881,922,14027.38,0.0008318229101351,12.0926,7.144,2.0931,5,0.0182,0.084,1,1.0,169,0.183297,169,0.191827,2295.65,635.95,1.5873,4.6013,0.4181,1.6074,0.5084,0.0,0.9046,0.4859,yes,yes,partial,yes,no,PASS,,1597017971,PASS,Helsinki Downtown,batch_0200/wkt/map_0117,batch_0200/wkt/map_0117/roads.wkt,batch_0200/wkt/map_0117/metadata.json,previews/OSM_helsinki_downtown_exact_1000m_0m_0117.png,OK
OSM_helsinki_downtown_exact_1000m_0m_0229,400,osm,helsinki_downtown,dense_urban_irregular,,1073,1033,1108409.0,1022.24,982.19,1004033.69,0.9058332150149564,881,922,14027.38,0.0008318229101351,12.0926,7.144,2.0931,5,0.0182,0.084,1,1.0,169,0.183297,169,0.191827,2295.65,700.62,1.4368,4.6013,0.4181,1.6074,0.5084,0.0,0.9046,0.4859,yes,yes,partial,yes,no,PASS,,444920584,PASS,Helsinki Downtown,batch_0400/wkt/map_0229,batch_0400/wkt/map_0229/roads.wkt,batch_0400/wkt/map_0229/metadata.json,previews/OSM_helsinki_downtown_exact_1000m_0m_0229.png,OK
